Employee_ID,Department,Attrition_Probability,Predicted_Attrition_Flag,Forecasted_KPI_Score,Predicted_Top_Performer,Attendance_Status,Critical_Flight_Risk,Performance_Level,Flight_Risk_Level,Risk_Segment,Satisfaction_Score,Work_Life_Balance,Compa_Ratio,Total_Overtime_Hours,Training_Hours_Completed,Manager_Rating
EMP01619,HR,0.007,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.798345929287953,26,23,5
EMP01669,Finance,0.007,0,119.9,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,4,1.1260723610593062,29,38,5
EMP01749,Technology,0.007,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.6272590514525015,22,33,5
EMP01761,Operations,0.007,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.0329548661615613,22,18,5
EMP01778,Operations,0.007,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9000173675183987,19,32,5
EMP01802,Operations,0.007,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.8373857542930334,21,25,5
EMP01912,Operations,0.007,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4678700909623776,17,31,5
EMP01927,Operations,0.007,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.8531359225408679,24,20,5
EMP01928,Sales,0.007,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.3077176713034515,24,19,5
EMP00002,Technology,0.006,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.370088024232075,22,0,3
EMP00041,Technology,0.006,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,0.6325140777784554,30,16,4
EMP00045,Operations,0.006,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.488081540498882,21,14,5
EMP00059,Sales,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.3030087583719732,20,33,5
EMP00134,Operations,0.006,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,1.1864837288062002,29,0,3
EMP00139,Operations,0.006,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.5595597334085929,25,5,4
EMP00147,Technology,0.006,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.6784269480189465,23,31,5
EMP00172,Technology,0.006,0,112.5,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,4,0.8852838933951332,32,35,5
EMP00205,Marketing,0.006,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.9817915013227512,28,29,5
EMP00217,Sales,0.006,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,5,1.263266357547656,19,23,5
EMP00234,Sales,0.006,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.507789799072643,25,15,5
EMP00237,Sales,0.006,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.8982586295723853,22,17,4
EMP00251,HR,0.006,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.433926269116676,22,7,5
EMP00256,Technology,0.006,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.269063446565429,19,22,5
EMP00321,Technology,0.006,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7863328657681283,26,25,5
EMP00343,HR,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.173436337145313,14,39,5
EMP00345,Operations,0.006,0,103.5,1,Anomaly,0,High,Low,"Low Risk, High Performer",4,3,0.9867247031239824,28,19,4
EMP00450,Sales,0.006,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.6217825862957238,22,35,5
EMP00457,Technology,0.006,0,87.8,0,Normal,0,High,Low,"Low Risk, High Performer",5,5,0.9129617206399544,25,11,4
EMP00576,Operations,0.006,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.0363958057443068,21,14,4
EMP00632,HR,0.006,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,1.256957474240312,18,7,3
EMP00688,Sales,0.006,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,0.696424523441525,25,25,5
EMP00768,Sales,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.3246058732612056,19,31,5
EMP00781,Operations,0.006,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3881966003082735,20,15,5
EMP00827,Sales,0.006,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.8747140649149923,16,36,5
EMP00847,Operations,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.0236415344202503,26,22,5
EMP00869,Finance,0.006,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9989431804053214,27,28,5
EMP00897,Operations,0.006,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9212491587608276,25,24,5
EMP00913,Technology,0.006,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,1,1.2142363440466752,17,3,3
EMP00936,Operations,0.006,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.129811345331394,23,14,4
EMP00943,Marketing,0.006,0,79.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,2,0.9027881117724867,24,7,3
EMP00968,Technology,0.006,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.396190360025208,23,1,4
EMP00974,Marketing,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3743489583333333,24,29,5
EMP01057,Operations,0.006,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,0.9821440201463212,25,32,5
EMP01062,Marketing,0.006,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.1742621527777777,21,23,5
EMP01073,Operations,0.006,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,0.9390834292165078,28,39,5
EMP01079,Finance,0.006,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.325137800986365,21,16,5
EMP01106,Operations,0.006,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.289364565920587,17,3,3
EMP01139,Operations,0.006,0,100.2,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,1.4319084731780387,24,12,5
EMP01149,HR,0.006,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,1.2000817601492646,23,6,4
EMP01161,HR,0.006,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.857297093321873,22,26,5
EMP01170,Operations,0.006,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.516661962963767,21,17,5
EMP01184,Finance,0.006,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.0798831281860002,21,26,5
EMP01312,Sales,0.006,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7844925296239053,25,32,5
EMP01317,Technology,0.006,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.6482080055294668,19,21,5
EMP01320,Finance,0.006,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,5,1.3692237556467322,23,4,4
EMP01403,Technology,0.006,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,0.8590189262263422,23,17,5
EMP01407,Marketing,0.006,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.500041335978836,28,23,5
EMP01414,Operations,0.006,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.7733973036927686,21,32,5
EMP01437,Finance,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1216689460814788,22,39,5
EMP01438,Operations,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.9748605171178604,18,20,5
EMP01463,Operations,0.006,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.8520070338449515,22,37,5
EMP01470,Operations,0.006,0,83.5,1,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,1.2166923561209648,17,7,4
EMP01474,Operations,0.006,0,117.7,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,0.7533703840392506,13,36,5
EMP01479,Technology,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,0.9508446667073244,22,22,5
EMP01546,Sales,0.006,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,0.9734260690365792,18,15,4
EMP01547,Sales,0.006,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.7491499227202473,17,24,5
EMP01552,Marketing,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,1.3152385085978835,18,38,5
EMP01558,Technology,0.006,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.0409322843609603,18,38,5
EMP01613,Technology,0.006,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.8001971905429855,21,26,5
EMP01688,Finance,0.006,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.171287662149281,21,32,5
EMP01694,Finance,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.1464316797214968,18,18,5
EMP01702,Operations,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.1114017758287562,24,19,5
EMP01709,Operations,0.006,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.7456092742548249,26,32,5
EMP01719,Finance,0.006,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.3841228397364167,23,25,5
EMP01779,Marketing,0.006,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.6310040509259259,25,22,4
EMP01794,Finance,0.006,0,86.6,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,4,1.4053006755356623,33,1,4
EMP01805,Operations,0.006,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.332327464559408,22,11,5
EMP01835,Sales,0.006,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.805801133436373,23,24,5
EMP01845,Technology,0.006,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.0174930373442297,27,14,4
EMP01854,Technology,0.006,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.2513264621577118,28,15,5
EMP01873,Marketing,0.006,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.490565062830688,26,1,3
EMP01889,Sales,0.006,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.9179598145285937,21,18,5
EMP01909,Finance,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.1866115462721207,20,19,5
EMP01934,Sales,0.006,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,0.93629057187017,24,26,5
EMP01942,Sales,0.006,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.540473982483256,24,2,4
EMP01954,Technology,0.006,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9015571954219268,17,31,5
EMP01978,Operations,0.006,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.0640969975902568,22,17,4
EMP00007,Marketing,0.005,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2317915013227514,23,21,5
EMP00013,Operations,0.005,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.4034800164991426,23,19,5
EMP00062,HR,0.005,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.6797937128541629,26,19,4
EMP00072,Finance,0.005,0,100.2,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,1.237421774628041,32,12,5
EMP00074,Marketing,0.005,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.1755642361111112,21,8,4
EMP00085,Technology,0.005,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.133276412351853,19,11,4
EMP00158,Marketing,0.005,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9770171957671958,28,21,5
EMP00185,Technology,0.005,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2480941635665062,28,14,5
EMP00267,Technology,0.005,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,5,0.695645544916753,20,21,5
EMP00356,Sales,0.005,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.9402163833075734,25,39,5
EMP00358,Operations,0.005,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.926676508260426,22,39,5
EMP00397,Finance,0.005,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,1.406057026814207,19,0,4
EMP00441,Operations,0.005,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.332946182402362,18,1,4
EMP00446,Operations,0.005,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2859236263378415,20,21,5
EMP00454,Technology,0.005,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.9858002480128478,15,30,5
EMP00460,Sales,0.005,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.4129108706852138,23,21,5
EMP00469,Finance,0.005,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3528326909527957,25,38,5
EMP00479,Sales,0.005,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.5340546110252449,24,8,5
EMP00480,Operations,0.005,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.5231964917612837,19,6,5
EMP00491,Finance,0.005,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.972512329561938,21,26,5
EMP00509,Operations,0.005,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.8342921650782624,16,28,5
EMP00518,Sales,0.005,0,115.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.4226275115919629,22,19,5
EMP00616,Marketing,0.005,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,0.6491918816137566,21,35,5
EMP00675,Technology,0.005,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,0.8574535992356326,25,30,5
EMP00684,Finance,0.005,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.2801089974719218,26,13,5
EMP00750,Sales,0.005,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.0684183410613086,25,17,5
EMP00770,Finance,0.005,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4575510796137428,20,39,5
EMP00819,Sales,0.005,0,115.8,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,3,1.4306852138073158,17,24,5
EMP00826,Operations,0.005,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.2173979115559126,27,15,5
EMP00830,Technology,0.005,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,1.1541847085849035,17,25,5
EMP00856,Technology,0.005,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,0.8313715923644569,22,33,5
EMP00858,Sales,0.005,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,0.9336733642452344,21,35,5
EMP00859,Marketing,0.005,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7639612268518519,27,34,5
EMP00904,Technology,0.005,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,3,1.272641336829908,17,0,3
EMP00927,Technology,0.005,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.255402411010144,21,22,5
EMP00931,Marketing,0.005,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.2151020998677249,17,15,5
EMP00935,Sales,0.005,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.0484904688304997,20,26,5
EMP00970,Sales,0.005,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,3,1.2061926841834103,29,3,3
EMP00977,Operations,0.005,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.2158565442980267,23,23,5
EMP01032,Sales,0.005,0,86.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.8708706852138073,19,14,4
EMP01054,Technology,0.005,0,86.6,0,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.2949929865219247,22,1,3
EMP01077,Operations,0.005,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.0323578577166057,20,32,5
EMP01113,Sales,0.005,0,117.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.6785574446161772,20,36,5
EMP01126,Finance,0.005,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.1748414770607982,29,36,5
EMP01138,Operations,0.005,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.916918133860148,29,29,5
EMP01156,Operations,0.005,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",4,5,1.3974122397585915,18,9,4
EMP01167,Sales,0.005,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.1001545595054096,17,13,5
EMP01171,Sales,0.005,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,0.7418444100978877,22,28,5
EMP01175,Operations,0.005,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.6054099819811996,25,2,4
EMP01182,Operations,0.005,0,86.6,0,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.3378525063499989,27,1,4
EMP01187,Finance,0.005,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,1.2360748476936467,18,26,5
EMP01204,Marketing,0.005,0,79.1,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,2,0.7714430390211641,22,8,3
EMP01211,Technology,0.005,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3716940090666991,22,7,4
EMP01212,Operations,0.005,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,4,0.8772550637170832,24,30,5
EMP01222,Operations,0.005,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.6038251959273169,23,8,5
EMP01238,Finance,0.005,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,0.799660159973476,19,27,5
EMP01286,Finance,0.005,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.8518276762402088,23,26,5
EMP01305,Marketing,0.005,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4146618716931216,22,39,5
EMP01341,Marketing,0.005,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.0044539517195767,18,39,5
EMP01422,Finance,0.005,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.2859836711011643,21,4,4
EMP01423,Sales,0.005,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4486450283359094,28,9,4
EMP01528,Operations,0.005,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.0151965785988757,24,28,5
EMP01551,Marketing,0.005,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",3,5,1.207217261904762,23,0,3
EMP01561,Marketing,0.005,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,5,0.966796875,23,31,5
EMP01568,Operations,0.005,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4728415431040098,26,11,5
EMP01573,Technology,0.005,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.6964993596389584,16,28,5
EMP01576,Sales,0.005,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.5143534260690366,16,0,4
EMP01602,Technology,0.005,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.4135106015328007,21,3,4
EMP01628,Technology,0.005,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",5,3,1.1084344697200708,18,3,3
EMP01633,Sales,0.005,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.1374858320453374,18,21,5
EMP01738,Sales,0.005,0,77.0,0,Normal,0,Medium,Low,"Low Risk, Medium Performer",4,3,1.1342297784647088,21,0,3
EMP01762,Sales,0.005,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.2291293147861926,20,11,5
EMP01768,Sales,0.005,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.8637403400309119,22,17,5
EMP01816,Technology,0.005,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.8819296212721839,20,32,5
EMP01821,Finance,0.005,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.3171080442620913,22,4,4
EMP01840,Marketing,0.005,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.9340381117724867,26,18,5
EMP01895,Technology,0.005,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.7942306519485272,18,29,5
EMP01896,Marketing,0.005,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.0676049933862437,22,20,5
EMP01906,Technology,0.005,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,0.9295907788010002,20,20,5
EMP01918,Operations,0.005,0,97.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,4,0.7007902220871415,19,28,5
EMP01920,Operations,0.005,0,108.2,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2253544059223238,21,24,5
EMP01930,Operations,0.005,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3932657447408985,20,25,5
EMP01939,Sales,0.005,0,111.7,1,Normal,0,High,Low,"Low Risk, High Performer",4,4,1.2748995363214837,25,22,5
EMP01971,HR,0.005,0,86.6,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.3995345960734165,18,2,4
EMP01991,Operations,0.005,0,107.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.3860907887024292,21,16,5
EMP00014,Sales,0.004,0,118.6,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.503369397217929,24,26,5
EMP00040,Marketing,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.4657531415343916,25,6,5
EMP00075,Sales,0.004,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,0.9856156620298816,26,22,5
EMP00079,Technology,0.004,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,1,1.002226016954321,17,33,5
EMP00095,Operations,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,1,1.1475045047000847,23,15,5
EMP00101,Technology,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.076294444105629,22,34,5
EMP00113,Operations,0.004,0,119.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,2,1.041551787768925,34,35,5
EMP00116,Sales,0.004,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.053292117465224,26,11,4
EMP00124,HR,0.004,0,93.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,0.8186182534774269,15,20,4
EMP00149,Sales,0.004,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",5,3,0.9874600721277692,16,22,5
EMP00154,Technology,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.031906243011933,18,13,4
EMP00194,Operations,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,2,1.0625990491283677,25,13,5
EMP00216,Finance,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.4598719383314684,28,4,4
EMP00223,HR,0.004,0,104.4,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,0.8949801364765568,19,29,5
EMP00232,Operations,0.004,0,112.0,1,Normal,0,High,Low,"Low Risk, High Performer",4,3,1.0520482817011485,19,28,5
EMP00252,Finance,0.004,0,92.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",3,2,1.4080463342865432,13,7,5
EMP00257,Sales,0.004,0,112.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,0.6699330242143225,24,31,5
EMP00284,Finance,0.004,0,87.8,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.1802602677276306,29,10,4
EMP00288,Operations,0.004,0,119.9,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.2962138809890802,22,29,5
EMP00308,Marketing,0.004,0,94.4,1,Anomaly,0,High,Low,"Low Risk, High Performer",4,2,1.153966187169312,14,15,5
EMP00332,Technology,0.004,0,103.5,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.2017747148868696,21,22,5
EMP00339,Operations,0.004,0,100.2,1,Normal,0,High,Low,"Low Risk, High Performer",5,2,1.4059006143759634,20,13,5
EMP00363,Technology,0.004,0,94.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,2,1.0292126608525949,24,16,4
EMP00390,Sales,0.004,0,119.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,1,1.0777022153529108,19,39,5
EMP00405,Technology,0.004,0,92.4,1,Normal,0,High,Low,"Low Risk, High Performer",3,3,1.3712366083226606,22,3,4
