Employee_ID,Age,Attrition_Target,Base_Salary,Bonus_Last_Year,Tax_Deductions,Training_Hours_Completed,KPI_Achievement_Pct,Manager_Rating,Satisfaction_Score,Work_Life_Balance,Total_Overtime_Hours,Total_Late_Days,Total_Working_Days_Attended,Total_Leave_Days,Tenure_Months,Absenteeism_Rate,Compa_Ratio,Avg_Daily_Overtime,Department_HR,Department_Marketing,Department_Operations,Department_Sales,Department_Technology,Gender_Male,Gender_Other,Attendance_Anomaly_Flag,Attendance_Status,Department,Critical_Flight_Risk
EMP01139,56,0,131916,11903,5755,12,103,5,3,3,24,3,61,3,74.93429697766096,0.0461538461538461,1.4319084731780387,0.3934426229508196,0,0,1,0,0,1,0,-1,Anomaly,Operations,0
EMP01140,55,0,60566,12391,23909,13,81,3,3,2,21,0,64,0,80.65045992115637,0.0,0.6258887235449735,0.328125,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01141,45,0,96125,4861,22211,7,82,3,3,2,23,1,64,0,20.729303547963205,0.0,1.043407941297788,0.359375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01142,43,0,73205,14430,23717,23,99,5,3,4,31,1,64,0,83.80420499342969,0.0,0.7946182402361982,0.484375,0,0,1,0,0,0,1,1,Normal,Operations,0
EMP01143,26,0,149084,2776,13302,17,112,5,3,3,18,1,64,0,79.27069645203679,0.0,1.536156620298815,0.28125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01144,54,0,69717,1596,17907,34,116,5,3,3,18,0,64,0,80.946123521682,0.0,0.7204551091269841,0.28125,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01145,57,0,89984,479,13984,24,100,5,2,3,23,2,62,2,62.91064388961892,0.0307692307692307,0.9767492347437206,0.3709677419354839,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01146,41,0,147292,3312,19385,16,113,5,2,3,30,3,63,1,72.10906701708278,0.0153846153846153,1.4971437864650037,0.4761904761904761,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01147,40,0,65135,6156,12181,31,110,5,3,3,25,0,61,3,61.892247043364,0.0461538461538461,0.7070208193126805,0.4098360655737705,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01148,56,0,68164,11410,18445,23,96,5,3,2,24,1,64,0,14.947437582128778,0.0,0.6928503181476287,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01149,38,0,114489,10155,17875,6,88,4,3,2,23,1,64,0,33.70565045992115,0.0,1.2000817601492646,0.359375,1,0,0,0,0,0,0,1,Normal,HR,0
EMP01150,55,0,78562,7919,8414,12,80,3,5,4,18,1,64,0,22.24047306176084,0.0,0.8527668627748952,0.28125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01151,30,0,109110,6744,20005,26,111,5,1,3,32,1,64,0,29.23784494086728,0.0,1.1090443373787888,0.5,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01152,47,1,60169,10334,14501,4,67,2,2,2,19,1,62,2,28.74507227332457,0.0307692307692307,0.6115854526234473,0.3064516129032258,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01153,23,0,99858,3898,19245,35,120,5,2,4,20,1,62,2,38.89618922470434,0.0307692307692307,1.028933539412674,0.3225806451612903,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01154,30,0,61604,14628,11457,25,90,4,3,3,26,1,62,2,17.904073587385017,0.0307692307692307,0.6686928771465167,0.4193548387096774,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01155,30,0,129670,2072,11749,30,120,5,3,1,20,0,64,0,34.82260183968462,0.0,1.31802565509951,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01156,38,0,128738,9487,5296,9,94,4,4,5,18,1,63,1,71.02496714848883,0.0153846153846153,1.3974122397585915,0.2857142857142857,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01157,22,1,40684,5624,14821,25,90,4,2,3,20,2,64,0,80.15768725361366,0.0,0.413530930454758,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01158,46,0,142537,13477,21952,21,113,5,3,2,23,1,64,0,24.31011826544021,0.0,1.5471962312485077,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01159,46,1,48007,938,10283,11,69,2,4,2,14,1,64,0,65.67017082785807,0.0,0.5211015348544384,0.21875,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01160,56,0,140632,8176,18119,31,120,5,5,3,23,0,64,0,16.78712220762155,0.0,1.4490674909840289,0.359375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01161,24,0,81787,761,12664,26,106,5,5,3,22,0,61,3,92.96977660972404,0.0461538461538461,0.857297093321873,0.360655737704918,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01162,58,0,89582,7254,12511,32,116,5,4,2,17,5,64,0,79.40210249671485,0.0,0.9230499742400824,0.265625,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01163,51,0,114791,12941,10465,19,106,5,5,2,27,1,64,0,89.84888304862024,0.0,1.1862495866402116,0.421875,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01164,59,0,137798,1669,17557,38,120,5,2,2,26,0,64,0,8.902759526938238,0.0,1.4006423939338497,0.40625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01165,55,0,123629,7128,9382,39,120,5,2,3,23,0,64,0,83.40998685939553,0.0,1.2566221463275802,0.359375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01166,33,1,45782,3862,21449,12,72,2,1,2,16,0,62,2,14.783180026281208,0.0307692307692307,0.4653493525238356,0.2580645161290322,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01167,40,0,106770,2685,22263,13,99,5,4,1,17,0,64,0,31.93166885676741,0.0,1.1001545595054096,0.265625,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01168,58,0,97645,12091,14408,39,120,5,5,3,15,0,62,2,46.38633377135348,0.0307692307692307,0.9925087922587466,0.2419354838709677,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01169,38,0,143509,6634,18690,21,120,5,2,3,19,1,64,0,36.20236530880421,0.0,1.4830212466931216,0.296875,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01170,31,0,139724,1931,10069,17,112,5,3,3,21,1,64,0,96.1892247043364,0.0,1.516661962963767,0.328125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01171,33,0,71996,7308,24623,28,108,5,4,2,22,1,64,0,37.187910643889616,0.0,0.7418444100978877,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01172,37,0,69204,3939,16672,15,86,4,5,3,20,5,64,0,95.89356110381075,0.0,0.7151537698412699,0.3125,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01173,45,1,57152,1126,21891,34,114,5,3,2,17,2,64,0,49.50722733245729,0.0,0.5888923235445647,0.265625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01174,40,0,95186,11489,12704,33,120,5,5,5,27,1,62,2,56.63600525624179,0.0307692307692307,1.033215378937542,0.4354838709677419,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01175,29,0,147900,6021,22509,2,88,4,3,3,25,1,63,1,28.8107752956636,0.0153846153846153,1.6054099819811996,0.3968253968253968,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01176,52,0,130555,12862,22269,3,83,3,3,2,17,1,64,0,86.46517739816031,0.0,1.417135227840132,0.265625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01177,42,0,125024,6437,24225,4,84,3,3,2,26,0,63,1,64.42181340341655,0.0153846153846153,1.3570978876755748,0.4126984126984127,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01178,38,0,142659,7039,12975,9,104,5,3,3,21,0,64,0,33.73850197109067,0.0,1.450051838750991,0.328125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01179,44,1,59689,13617,17069,28,95,4,1,3,25,0,64,0,35.019710906701704,0.0,0.647906128563055,0.390625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01180,58,0,90690,5373,11565,31,118,5,4,3,23,1,63,1,100.49277266754272,0.0153846153846153,0.9844126522371536,0.365079365079365,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01181,37,0,134042,1203,9870,30,120,5,4,4,24,1,64,0,7.7858081471747695,0.0,1.3624646784980992,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01182,27,0,123251,4135,23909,1,87,4,4,3,27,3,64,0,99.37582128777925,0.0,1.3378525063499989,0.421875,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01183,29,0,97320,11964,14117,11,89,4,3,3,19,3,64,0,15.801576872536137,0.0,0.9892053424406904,0.296875,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01184,46,0,104226,8711,6938,26,108,5,3,4,21,2,64,0,60.44678055190538,0.0,1.0798831281860002,0.328125,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01185,39,0,96091,13927,16554,4,74,2,3,3,28,2,63,1,23.78449408672799,0.0153846153846153,0.9767132198979488,0.4444444444444444,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01186,46,0,146565,7904,8232,36,120,5,1,3,15,1,64,0,16.392904073587385,0.0,1.5102009273570325,0.234375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01187,33,0,119301,14881,8465,26,116,5,3,5,18,3,64,0,23.817345597897503,0.0,1.2360748476936467,0.28125,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01188,36,1,61942,2283,5440,22,92,4,2,2,23,2,64,0,69.48094612352168,0.0,0.6401083002645502,0.359375,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01189,47,0,78712,4558,21845,32,109,5,1,2,23,3,62,2,94.44809461235216,0.0307692307692307,0.8110458526532716,0.3709677419354839,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01190,47,0,145430,5347,10413,3,98,5,4,4,17,4,64,0,13.863337713534822,0.0,1.4985059247810406,0.265625,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01191,53,0,105277,7867,16663,20,99,5,1,3,16,3,64,0,46.68199737187911,0.0,1.1427501465384364,0.25,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01192,31,0,89632,5944,10755,23,109,5,5,4,23,1,64,0,93.3311432325887,0.0,0.91106096643695,0.359375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01193,37,0,78031,8674,10012,30,115,5,3,1,27,1,62,2,76.54402102496715,0.0307692307692307,0.8040288511076764,0.4354838709677419,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01194,28,0,60478,2477,24547,23,98,5,5,3,20,3,62,2,84.19842312746385,0.0307692307692307,0.6564704860734212,0.3225806451612903,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01195,38,1,62551,3093,21126,9,71,2,1,1,18,2,63,1,80.84756898817345,0.0153846153846153,0.6789722770987561,0.2857142857142857,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01196,44,1,88068,8534,11752,1,72,2,3,3,31,1,64,0,37.94349540078844,0.0,0.907449768160742,0.484375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01197,47,0,133608,7207,5005,30,120,5,3,2,25,2,63,1,35.41392904073587,0.0153846153846153,1.4502746238846798,0.3968253968253968,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01198,42,0,75561,13484,9776,24,104,5,4,1,26,0,64,0,73.8173455978975,0.0,0.8201919110783058,0.40625,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01199,43,1,42892,9654,12038,3,58,1,3,1,21,2,64,0,7.325886990801576,0.0,0.4655797494735471,0.328125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01200,28,0,139502,9394,11414,10,99,5,2,3,21,1,64,0,20.86070959264126,0.0,1.4622697875284325,0.328125,1,0,0,0,0,0,0,1,Normal,HR,0
EMP01201,35,0,64395,9813,8970,16,80,3,4,2,20,0,63,1,64.12614980289094,0.0153846153846153,0.654540464719156,0.3174603174603174,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01202,36,1,58756,14468,16050,1,51,1,3,1,22,1,64,0,87.94349540078844,0.0,0.5972230692606371,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01203,28,0,127710,10590,7606,5,85,3,1,2,22,0,64,0,94.90801576872536,0.0,1.298103311581387,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01204,30,0,74651,11788,21482,8,81,3,3,2,22,1,64,0,57.3915900131406,0.0,0.7714430390211641,0.34375,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01205,29,0,106333,14841,5525,4,79,3,3,4,24,1,63,1,25.7227332457293,0.0153846153846153,1.0808176292411211,0.3809523809523809,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01206,44,1,113745,6227,11337,19,105,5,2,2,29,1,62,2,72.73324572930355,0.0307692307692307,1.1754402281746033,0.4677419354838709,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01207,50,0,146539,13280,6180,28,120,5,3,2,21,0,64,0,80.97897503285151,0.0,1.5099330242143223,0.328125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01208,39,0,89306,3535,18057,20,106,5,1,4,28,2,63,1,17.47700394218134,0.0153846153846153,0.907747352157915,0.4444444444444444,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01209,52,0,61346,11069,10922,8,77,3,3,3,24,0,64,0,42.44415243101182,0.0,0.6658923648047239,0.375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01210,51,0,68024,7004,8071,27,99,5,4,3,18,0,63,1,52.82522996057818,0.0153846153846153,0.7009170530654302,0.2857142857142857,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01211,56,0,134950,10582,7792,7,87,4,3,3,22,2,62,2,49.34296977660972,0.0307692307692307,1.3716940090666991,0.3548387096774194,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01212,39,0,80818,11543,18844,30,120,5,3,4,24,0,62,2,54.7634691195795,0.0307692307692307,0.8772550637170832,0.3870967741935484,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01213,38,1,45947,2913,5014,19,92,4,1,2,14,5,64,0,44.021024967148485,0.0,0.4670264885853103,0.21875,0,0,0,0,1,0,0,-1,Anomaly,Technology,1
EMP01214,35,1,115153,9381,23799,26,118,5,2,5,25,0,63,1,69.3166885676741,0.0153846153846153,1.1930975175100502,0.3968253968253968,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01215,52,1,126240,2340,7685,7,87,4,2,4,18,0,62,2,51.60972404730617,0.0307692307692307,1.370297201658598,0.2903225806451613,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01216,45,0,134238,11772,21212,20,118,5,3,3,25,1,64,0,90.76872536136662,0.0,1.3831839258114371,0.390625,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01217,56,0,107428,9795,14428,27,115,5,3,3,19,1,64,0,75.91984231274638,0.0,1.1660986040857086,0.296875,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01218,55,0,69754,11489,13159,22,95,4,5,3,20,1,64,0,57.75295663600525,0.0,0.731166339975472,0.3125,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01219,24,1,103355,5289,9100,5,85,3,1,1,21,4,61,3,68.42969776609723,0.0461538461538461,1.0649665121071612,0.3442622950819672,0,0,0,1,0,1,0,-1,Anomaly,Sales,1
EMP01220,58,0,98241,597,11374,2,77,3,3,2,23,1,61,3,79.89487516425756,0.0461538461538461,0.9985668110020126,0.3770491803278688,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01221,47,0,108960,8836,11004,4,77,3,3,5,17,0,63,1,67.50985545335085,0.0153846153846153,1.1075196682319937,0.2698412698412698,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01222,44,0,147754,12735,10521,8,99,5,3,3,23,0,64,0,7.128777923784494,0.0,1.6038251959273169,0.359375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01223,36,1,53418,7145,16412,6,69,2,4,2,20,0,64,0,29.36925098554533,0.0,0.5504173106646059,0.3125,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01224,25,0,135422,2902,16755,3,91,4,2,3,20,0,63,1,39.71747700394218,0.0153846153846153,1.4195029402207524,0.3174603174603174,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01225,50,1,140319,6645,24681,38,120,5,1,3,18,0,64,0,73.98160315374507,0.0,1.470833639060387,0.28125,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01226,43,0,128593,8955,24017,4,92,4,3,1,15,3,64,0,53.712220762155056,0.0,1.3288793816137563,0.234375,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01227,46,0,95184,7694,8890,10,85,3,3,3,22,0,64,0,99.90144546649144,0.0,0.9674940537903276,0.34375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01228,34,1,44833,4830,22175,14,76,3,1,3,18,2,64,0,60.70959264126149,0.0,0.461957753735188,0.28125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01229,39,0,115430,7546,14191,33,114,5,2,2,26,1,64,0,37.94349540078844,0.0,1.195967507977952,0.40625,0,0,0,0,0,0,0,1,Normal,Finance,0
EMP01230,54,0,81833,7368,5151,12,83,3,3,5,27,1,62,2,80.97897503285151,0.0307692307692307,0.831788335264581,0.4354838709677419,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01231,37,1,40565,9834,24447,6,65,1,3,2,28,0,64,0,96.9448094612352,0.0,0.4123213595983005,0.4375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01232,23,1,80180,10489,18861,39,120,5,2,3,18,0,64,0,25.0,0.0,0.8149864812668984,0.28125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01233,56,0,58402,12888,23475,5,65,1,3,1,22,1,64,0,58.96846254927726,0.0,0.6017722823286965,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01234,55,0,82845,10364,20032,38,120,5,3,3,17,1,63,1,26.379763469119577,0.0153846153846153,0.8992575385884549,0.2698412698412698,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01235,51,0,115851,2160,9599,29,120,5,3,2,21,3,62,2,16.88567674113009,0.0307692307692307,1.1775629688357627,0.3387096774193548,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01236,34,0,52834,13268,17274,21,91,4,5,2,28,1,62,2,17.969776609724047,0.0307692307692307,0.5370291313451647,0.4516129032258064,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01237,34,1,107850,5878,17218,24,115,5,1,4,22,1,64,0,65.67017082785807,0.0,1.1112828438948996,0.34375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01238,39,0,77180,7663,7977,27,99,5,5,1,19,2,64,0,84.09986859395532,0.0,0.799660159973476,0.296875,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01239,53,0,43883,3749,22226,19,82,3,3,3,20,2,63,1,62.74638633377135,0.0153846153846153,0.4534866898148148,0.3174603174603174,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01240,53,0,149688,14485,8793,38,120,5,4,3,22,3,61,3,50.52562417871222,0.0461538461538461,1.5423802163833076,0.360655737704918,0,0,0,1,0,1,0,-1,Anomaly,Sales,0
EMP01241,56,0,115587,2922,6659,2,80,3,3,5,15,3,63,1,11.59658344283837,0.0153846153846153,1.254662093220155,0.238095238095238,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01242,50,0,146520,6486,10162,4,92,4,3,3,15,1,64,0,58.63994743758212,0.0,1.5141369047619049,0.234375,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01243,50,1,51695,8112,15705,0,55,1,4,1,20,1,64,0,59.65834428383705,0.0,0.5611336647634761,0.3125,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01244,37,0,63123,8771,21040,14,85,3,4,1,16,2,64,0,99.67148488830486,0.0,0.6851811649262965,0.25,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01245,31,1,98481,3804,9270,25,102,5,2,4,21,3,64,0,88.40341655716162,0.0,1.0010062816368848,0.328125,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01246,51,1,113438,4878,18286,2,87,4,2,4,20,1,63,1,44.842312746386334,0.0153846153846153,1.153036124494318,0.3174603174603174,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01247,46,0,57573,2368,8603,39,119,5,3,2,36,0,64,0,43.98817345597897,0.0,0.5851985119229127,0.5625,0,0,0,0,1,1,0,-1,Anomaly,Technology,0
EMP01248,41,0,134910,8093,18772,33,120,5,5,3,24,3,64,0,12.516425755584756,0.0,1.3901081916537867,0.375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01249,26,0,96494,3932,22600,4,81,3,3,3,26,2,64,0,94.053876478318,0.0,1.0474133252284914,0.40625,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01250,22,0,52288,12819,7291,30,96,5,3,5,18,1,64,0,90.86727989487515,0.0,0.5387738279237506,0.28125,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01251,51,0,86978,11552,18123,12,84,3,4,4,24,4,64,0,9.198423127463863,0.0,0.8840844869996544,0.375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01252,24,0,112420,5608,8811,0,76,3,4,5,15,4,64,0,10.74244415243101,0.0,1.2202852614896988,0.234375,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01253,35,0,116095,6635,18347,21,115,5,3,4,18,1,62,2,21.97766097240473,0.0307692307692307,1.2169159652414543,0.2903225806451613,1,0,0,0,0,1,0,1,Normal,HR,0
EMP01254,51,0,94672,12899,18851,14,92,4,3,4,22,1,64,0,88.20630749014454,0.0,0.9622898497692668,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01255,25,0,101821,6395,20513,25,113,5,5,2,21,2,62,2,50.75558475689881,0.0307692307692307,1.0491602266872746,0.3387096774193548,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01256,39,0,123661,6101,10142,17,104,5,3,4,19,2,63,1,17.345597897503286,0.0153846153846153,1.274198866563627,0.3015873015873015,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01257,58,0,109224,9292,17194,8,90,4,4,3,23,1,64,0,41.52431011826544,0.0,1.185593643488266,0.359375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01258,46,0,129405,9862,12526,0,89,4,3,5,15,1,64,0,88.76478318002627,0.0,1.315332072940172,0.234375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01259,22,0,143673,13703,24362,8,103,5,3,3,22,1,61,3,97.04336399474376,0.0461538461538461,1.460358602183326,0.360655737704918,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01260,36,1,94796,5531,18513,22,104,5,2,1,14,5,63,1,32.42444152431012,0.0153846153846153,0.9936583473967778,0.2222222222222222,1,0,0,0,0,0,0,-1,Anomaly,HR,1
EMP01261,30,1,84706,10412,17084,1,72,2,2,3,24,2,64,0,21.780551905387647,0.0,0.8609908316561973,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01262,36,0,44023,4970,18349,13,76,3,4,3,19,0,61,3,86.62943495400788,0.0461538461538461,0.454933449074074,0.3114754098360656,0,1,0,0,0,1,0,1,Normal,Marketing,0
EMP01263,45,0,122636,6344,20068,37,120,5,3,2,21,3,62,2,54.23784494086728,0.0307692307692307,1.263637300360639,0.3387096774193548,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01264,25,0,76735,8408,9595,39,120,5,3,2,24,2,64,0,26.05124835742444,0.0,0.7906749098402885,0.375,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01265,33,1,112959,375,20402,17,107,5,2,3,28,0,63,1,33.14717477003942,0.0153846153846153,1.226135944250266,0.4444444444444444,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01266,58,0,79218,7887,14955,15,88,4,3,2,25,1,62,2,95.0394218134034,0.0307692307692307,0.8186383928571429,0.4032258064516129,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01267,58,0,52213,1609,23554,28,101,5,3,2,21,0,64,0,25.82128777923784,0.0,0.5307170010774329,0.328125,0,0,0,0,1,0,1,1,Normal,Technology,0
EMP01268,27,0,141519,12298,18996,10,100,5,3,1,17,1,61,3,56.53745072273324,0.0461538461538461,1.4624565972222223,0.2786885245901639,0,1,0,0,0,0,0,1,Normal,Marketing,0
EMP01269,45,1,138694,12031,24405,5,90,4,2,4,24,2,64,0,23.061760840998684,0.0,1.5054816229945944,0.375,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01270,32,0,68460,2939,6185,2,64,1,4,3,28,1,64,0,56.34034165571616,0.0,0.7093124456048738,0.4375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01271,34,0,104680,4062,8285,13,94,4,4,1,24,2,64,0,67.8712220762155,0.0,1.064015775243439,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01272,55,1,71017,1613,8447,1,58,1,2,3,24,1,61,3,62.023653088042046,0.0461538461538461,0.7708681588259557,0.3934426229508196,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01273,46,0,138536,6578,15662,31,120,5,3,3,25,2,64,0,40.01314060446781,0.0,1.4274703760947964,0.390625,0,0,0,1,0,0,0,1,Normal,Sales,0
EMP01274,28,0,132038,7851,9899,30,117,5,3,1,25,2,64,0,22.60183968462549,0.0,1.342095098696916,0.390625,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01275,25,0,70990,3679,21060,10,89,4,3,2,23,2,64,0,61.530880420499344,0.0,0.7215750848732492,0.359375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01276,29,1,59515,13105,6935,21,97,5,4,3,25,2,62,2,29.730617608409982,0.0307692307692307,0.6049378951434206,0.4032258064516129,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01277,41,0,69991,7540,14445,2,65,1,3,3,26,1,63,1,43.69250985545335,0.0153846153846153,0.7597312376527798,0.4126984126984127,0,0,1,0,0,1,0,1,Normal,Operations,0
EMP01278,50,0,47634,9488,14274,30,100,5,3,3,27,1,64,0,55.74901445466491,0.0,0.4841739342562663,0.421875,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01279,31,0,117034,7074,15335,32,120,5,3,3,20,2,64,0,93.19973718791064,0.0,1.189587526173487,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01280,55,0,116452,3996,22669,23,110,5,2,2,21,2,64,0,28.055190538764784,0.0,1.2640514078544602,0.328125,0,0,1,0,0,0,0,1,Normal,Operations,0
EMP01281,47,1,69377,4786,13545,0,63,1,2,5,22,5,64,0,88.83048620236531,0.0,0.7148583204533745,0.34375,0,0,0,1,0,1,0,1,Normal,Sales,0
EMP01282,24,0,73001,5695,12479,14,84,3,3,2,20,0,63,1,78.74507227332457,0.0153846153846153,0.7420158159012827,0.3174603174603174,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01283,27,1,41391,13820,10255,36,107,5,1,3,28,0,64,0,82.32588699080158,0.0,0.4207172043666524,0.4375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01284,26,0,105206,9347,23269,26,114,5,5,1,24,3,64,0,41.65571616294349,0.0,1.0693622817182005,0.375,0,0,0,0,1,1,0,1,Normal,Technology,0
EMP01285,26,0,149388,6998,10062,37,120,5,4,2,22,5,64,0,13.66622864651774,0.0,1.5184484966762213,0.34375,0,0,0,0,1,0,0,1,Normal,Technology,0
EMP01286,44,0,82215,14235,12066,26,106,5,4,3,23,2,64,0,101.34691195795006,0.0,0.8518276762402088,0.359375,0,0,0,0,0,1,0,1,Normal,Finance,0
EMP01287,30,0,119720,13071,15712,11,97,5,5,2,20,1,64,0,11.070959264126149,0.0,1.2168892683620989,0.3125,0,0,0,0,1,1,0,1,Normal,Technology,0
